timestamp,padrao_1,padrao_2,padrao_3,padrao_4,padrao_5,padrao_6,padrao_7,padrao_8,padrao_9,padrao_10,padrao_11,padrao_12,padrao_13,padrao_14,padrao_15,padrao_16
1900-01-01 00:00:43.044,2.2362163235480994e-27,0.0,0.0,0.5140863440537419,0.6909924791462704,1.427553515693109e-121,0.2614159873560217,8.708738202024472e-52,0.6117181786794719,2.7061655666381575e-59,5.379013946223091e-92,2.8223856185393546e-48,1.6512688051425024e-38,0.0018767179333723286,0.22495775480890226,0.0
1900-01-01 00:00:44.629,0.0,0.0,2.4830204344671956e-38,2.206055091784333e-134,1.9334726661018966,4.170765417297131e-153,1.2672869670941221e-118,0.4647381207705093,4.068624942993517e-62,0.0,9.369166466464194e-81,0.3949963865545366,4.3451224506862146e-39,0.0,0.0,0.0
1900-01-01 00:00:46.625,0.0,0.0,2.5885971033885276e-62,3.325713630911939e-66,3.656437601363748e-77,0.4081650985732625,0.8670739805449835,0.19677515051371577,0.0,0.0,1.4290209684647217,0.0,0.0,7.491147203043154e-23,5.173139078090525e-13,0.0
1900-01-01 00:00:48.344,0.0,0.0,0.0,1.4347389943636743e-152,0.34375869901195943,1.3377978007150557e-44,1.4047973691368305,0.32294126007637247,8.327375557215319e-85,0.0,0.8116147475463776,2.0586408057586472e-106,0.0,2.1113212462322075e-103,3.429552305519765e-76,0.0
1900-01-01 00:00:49.714,2.8541552532357804e-50,0.0,0.0,2.703299423166926e-41,2.209390082241313e-52,3.1789844619956614e-68,0.7545833825684485,0.9049937043031058,7.579253030122786e-74,0.0,0.9786846505196228,2.5938959797863418e-82,2.2406955802957914e-38,4.0001738621643844e-21,2.8515064908513917e-40,0.0
1900-01-01 00:00:54.633,0.0,0.0,0.8948934935905805,0.0,0.0,0.0,9.694981167658423e-52,5.507626498513459e-14,0.0,0.0,0.0,0.0,0.0,0.0,5.387373291583943e-192,0.0
1900-01-01 00:01:00.018,0.0,0.0,0.190881977097018,0.6537175682166929,0.0,0.0,2.0251904354124115e-104,1.4232693582570478e-121,9.749835818865223e-13,0.2829983470698211,0.7548623221990091,9.602216207181232e-21,0.0,4.511581555793634e-53,0.37497266387786005,0.0
1900-01-01 00:01:04.648,2.608194683038305e-65,2.53963132106743e-53,1.37682941773763e-60,0.0,2.3932847117378177e-11,0.0,0.0,0.0,0.5518606519665334,0.589363372657511,1.4288128680604313,1.3133963062514349e-55,0.29588605090877995,0.0,2.528330733702536e-17,0.0
1900-01-01 00:01:07.014,6.7879488443254555e-37,2.5685360756717964e-06,0.0,3.8027398906440045e-67,2.0618924295082207e-121,3.8845773875007153e-41,0.7078994282351182,1.6203489849069718e-99,0.5936044621692192,2.594831731922167e-63,0.0,1.3252157396106552e-67,1.3772860242006585e-40,5.607971158557395e-109,1.513395862019068,8.843804537398005e-77
1900-01-01 00:01:12.210,4.836891491949952e-17,0.0,4.746722676813842e-32,1.7202289478027617e-54,0.0,2.2645235233695835e-143,0.8829157538669222,2.627749103024377e-29,2.9009031755393466e-27,0.4428272837003927,6.237486736428478e-106,2.7664230227219874e-119,0.0,0.2886143843486965,0.23860411624426955,0.0
1900-01-01 00:01:17.811,7.625664785917363e-30,8.845218877486984e-109,0.0,0.5380725048823318,1.116191706910293e-15,4.821561117850109e-56,0.28602078230207933,0.0,0.6216762970407954,0.0,1.5736024238598397e-09,0.870322289077248,0.0,0.0,1.931213600088991e-140,7.264422619496914e-69
1900-01-01 00:01:20.392,0.48983845203898896,0.0,3.3134010415028034e-109,1.0444922098143607e-45,0.0,0.2715823331258732,1.891918887678159e-50,0.42768970088214214,1.4190012283833205e-94,1.8966023032739665e-24,0.4748320234763823,0.0,0.0,8.914895525942253e-109,0.675322577365497,3.887135709153334e-33
1900-01-01 00:01:21.277,7.519764880534965e-47,3.236262998952693e-23,9.393428477813173e-48,4.940842110653213e-35,3.889189530143958e-62,1.638755106925857,0.727560786801088,0.0,0.0,3.2143055005881023e-18,0.0,2.2914442624066228e-76,3.1242079615314613e-220,0.002036099838757433,4.390776800646701e-22,0.0
1900-01-01 00:01:21.712,0.9432510799270268,0.0,0.0,2.816922846612666e-50,0.0,0.0,0.0,2.2777330812677692e-37,0.0,7.438658433573995e-23,2.096216666161525e-50,6.441439441658016e-120,1.0444714233340808e-59,0.6804666384657954,0.6298423704898908,1.3514393701354933e-67
1900-01-01 00:01:24.319,2.0172705818256572e-23,0.0,4.272337272491819e-48,1.1622273627573023,3.673508661650844e-24,0.0,1.7413131412370362e-85,0.0,0.0,0.5310456283509662,0.6850548187651425,1.2815465886759146e-78,5.652390944323066e-52,2.9233933812971752e-46,1.1593862034860613e-59,0.0
1900-01-01 00:01:26.787,0.0,0.0,1.269687918724613,4.524454697108837e-182,0.3130283945775412,0.0,1.59314400779446e-77,0.000414984818452874,0.0,1.4511021604278918e-90,0.0,0.0,1.2176149654417767e-81,6.959070694111184e-73,2.7599327031122092e-219,0.0
1900-01-01 00:01:27.170,7.0370468012991e-41,0.0,4.428408671846805e-103,4.456179267927018e-56,0.0,1.5981255637792472e-102,4.010720321142502e-05,0.6833046174512125,0.0,2.0054631335258939e-103,1.1422208364299082e-61,0.0,0.2958860509087735,0.3283187540258523,1.2906322058453255,0.0
1900-01-01 00:01:29.151,9.768086626078227e-36,0.0,0.9851095868116533,4.502417957381853e-68,2.165424292793809e-50,7.986836410024882e-27,0.0,3.3203586647232562e-56,1.4050696473511136e-07,2.5332171076756963e-68,0.49704807959892544,7.393817498884114e-115,0.2935159706285253,5.695775069906644e-56,1.7675531081387616e-77,0.0
1900-01-01 00:01:29.866,1.7402707506998312e-62,0.0,4.6403060484107815e-60,1.0791039504429345e-07,4.418778056988383e-71,2.5885748928205455e-76,1.1872135628768743e-83,1.5930604531595566e-63,1.6043959754499941,0.3481697469814337,0.48780632186995804,2.4186570272524872e-42,2.385359202910892e-105,9.354389839310012e-43,1.6209485871040249e-46,0.3228027679755997
1900-01-01 00:01:34.812,3.325255892480927e-55,0.0,3.442146199985633e-37,3.480235606680034e-83,0.0,0.0,1.1565569265197024e-74,2.6521847843442784e-84,9.490966251184855e-44,1.1800095933583733e-45,2.2772712619208066,0.0,0.0,1.591061805357825e-31,1.0475048114488418e-60,0.0
1900-01-01 00:01:36.641,0.8448037302481697,0.0,2.4979843632933795e-21,0.0,5.793166275678906e-51,0.0,7.337673625744895e-52,2.812304073286153e-27,4.528193913411784e-62,1.0272227148552453,0.07989503007572438,9.171275993877585e-48,0.35509031105838684,0.0,1.981969226340728e-50,0.0
1900-01-01 00:01:36.947,2.6170690343439102e-18,0.0,1.8986668195857637e-38,3.2113455881848333e-71,8.346190293016306e-74,5.1692292380975616e-82,5.319782792316123e-94,2.814566528162298e-95,3.777454630401309e-54,2.3520172562344512e-76,0.9768461366545546,0.0,4.7270826974273844e-08,5.964790111227995e-51,1.8396924802963461,1.2102888278769581e-54
1900-01-01 00:01:37.462,0.16838119678188387,0.0,0.5451355187792646,0.2705020393389917,4.656516701498672e-21,0.0,1.6299558305735828e-54,0.0,0.0,1.0560892421608754,7.735248983235614e-31,0.0,0.0,1.9971643406210673e-18,2.492988892363123e-95,0.0
1900-01-01 00:01:39.474,0.0,0.0,0.7047427792763179,8.459836975010497e-82,0.5013301044208177,0.0,0.0,9.634292274710789e-17,3.9120570347459946e-74,5.1086218225351564e-58,0.6848565862146079,0.5702995688530597,1.901053966021524e-21,7.874639950385553e-40,2.0231045600952184e-47,0.0
1900-01-01 00:01:41.868,1.7272620071882266e-58,0.0,0.0,0.0,5.662606558959264e-60,0.0,0.0,0.0,0.8539341612109829,9.214737802018931e-112,0.0,0.0,1.392233463417132,1.818999833312723e-120,0.5924389381462359,2.088397075667885e-92
1900-01-01 00:01:45.311,2.3801162442953863e-302,0.0,0.6886250726255401,6.801866633516817e-69,0.5696333429843796,0.5648531831238867,2.6855600325921447e-150,3.473513087241533e-27,0.6386963427927214,6.029431989628822e-33,4.4806191191589974e-85,0.0,1.871407554990097e-47,1.735881899428409e-25,3.654275969735837e-43,0.0
1900-01-01 00:01:48.427,2.3231555587478447e-76,0.0,5.943095761433861e-97,1.0430052835468973e-122,1.2178857885861638e-73,0.0,4.962310178504654e-103,0.3957825055644662,1.9205024887047848e-07,3.851287359709358e-40,6.339236370561107e-64,1.797756999574811e-21,4.5343087736263584e-15,2.7411522437386596e-68,2.131307621018278,1.0642292623568869e-64
1900-01-01 00:01:52.693,8.489623193929303e-62,0.0,3.005094393520784e-74,9.240901726793436e-132,4.632748671212124e-43,5.287585430724633e-71,0.2923164933338006,5.443602461680295e-37,2.1130078422966916,0.331394798749625,2.6820824669058303e-56,8.424485239371903e-07,0.0,0.0,0.0,3.6125826537135204e-137
1900-01-01 00:01:53.721,5.520336841902272e-56,0.0,7.138901653301246e-72,3.0523113776539816e-56,2.0189696049319217,0.3015732234667009,0.0,0.4807944293736343,0.0,0.0,2.2483823318036752e-86,3.2421204858185915e-74,9.343862941430194e-56,2.160793105301027e-169,1.881605895264367e-34,0.0
1900-01-01 00:01:55.906,0.0,0.0,1.635434219038865e-85,0.6201393899764995,0.5592532184711354,0.30157322346670085,1.407688642812723,1.1721988152300359e-46,0.0,0.0,0.0,1.0331581117793688e-146,2.807656554307872e-61,0.0,0.0,0.0
1900-01-01 00:01:57.833,0.0,0.0,0.0,3.5328353807495414e-57,0.7004638864608447,0.0,4.454795830169588e-120,0.6755048271045961,0.0,0.0,0.0,0.0,2.2754070178176744e-173,1.4633705889252875,1.1830570753505102e-90,0.0
1900-01-01 00:02:04.760,0.0,0.7876284914949968,0.0,3.904323801678767e-17,0.0,4.0654702734200117e-56,0.0,0.0,1.385206099273329e-83,0.0,0.0,0.0,1.9182260921696142e-118,0.0,0.0,2.573513244813232e-277
1900-01-01 00:02:05.233,1.1101270499343847,0.0,0.0,0.6524789502409745,5.3216708999417137e-39,7.817791240923458e-109,0.5237684871136399,0.0,0.0,1.7872811019115004e-60,1.0005313517305393e-63,2.668935792664914e-10,1.0100666937297263e-296,0.0016239314351819557,3.623465630412658e-64,0.0
1900-01-01 00:02:07.346,9.693502447210309e-56,0.7876284914949968,0.0,0.0,0.0,6.995822353473354e-82,0.0,1.1217182221095037e-127,0.0,0.0,0.0,0.0,7.477706607686876e-50,0.0,0.0,8.016890899906124e-32
1900-01-01 00:02:09.558,0.34216943840798275,3.569499239388861e-91,0.0,3.7163200074621506e-31,0.0,0.32598918779049474,0.0,1.5909992969756899e-58,1.4249210055117398e-45,0.0,0.0,5.742921518563156e-119,0.0,7.787774747809587e-92,1.4104254950952821e-68,1.4961567531017426
1900-01-01 00:02:10.303,5.576792401167009e-13,2.2084818344444451e-54,0.0,0.24059278158273506,0.20490042984061155,5.003367488606023e-56,0.0,0.48682290145908647,0.22211322766442357,0.0,3.693687749380585e-155,0.457854631481644,1.4980768842948462e-22,0.24835776201081147,2.172090111504821e-112,0.0
1900-01-01 00:02:10.753,0.2759583300232098,1.9399487419887172e-43,0.0,1.1085278942172032e-80,0.9696875147557488,6.913222250329273e-148,2.0117302294668987e-09,0.0,0.0,0.0,4.5970969128863865e-135,1.193466120672104e-65,0.0,0.0,0.0,0.9425539530915732
1900-01-01 00:02:12.438,1.482268581769349e-110,2.2244529517275654e-47,0.0,4.371968080745748e-80,1.1162883568114066e-73,2.1557487192387828,4.824171219893059e-103,7.675291266228972e-59,0.7100289002457278,0.0,0.0,3.318723357636438e-69,1.4038453415648094e-112,0.0,1.0148282374961645e-78,0.0
1900-01-01 00:02:13.910,2.8030198742481487e-41,8.96575115723011e-294,0.0,2.398495312067864e-34,6.1858837350797185e-111,9.949182612232516e-39,3.704296021365875e-21,1.370728990951177e-57,9.011062577041142e-41,0.33209577207584984,0.00566229949049047,1.1882199846808086e-77,3.0928158912011967e-30,1.6366256515549085,0.30327722246451,0.0
1900-01-01 00:02:14.266,1.7508809357847965e-92,9.03498830875463e-104,0.0,0.0,0.9255333852584443,1.1271993623801907e-68,0.4120306249870593,2.893996261813868e-65,0.0,0.0,0.0,0.0,0.0,0.0,2.1642374102689691e-16,0.8791992897648575
1900-01-01 00:02:14.673,9.018347462069244e-41,0.0,0.0,0.5674600833058139,0.0,0.0,7.133830516539889e-109,1.4733694238934078e-88,4.514366538815667e-75,1.3069355570507246,0.4952909862177823,1.8515702819564086e-55,0.0,0.0,0.0,2.66156097936303e-18
1900-01-01 00:02:16.250,0.0,0.0,0.0,1.1308287630076052e-101,0.6491757318504106,0.2715823331258731,6.452977100246021e-150,2.5250933412460065e-27,0.0,4.844675902920846e-53,0.49701053021558933,2.147603931515803e-106,1.0802892408551576e-24,0.4323426436423972,0.4692880654016827,1.9456011619718519e-56
1900-01-01 00:02:17.476,3.8257792782504256e-226,0.5533738999283812,0.0,0.0,1.8923773632135683e-44,0.31095965473637105,0.0,0.0,2.4363941749869646e-40,2.0076240167821602e-100,0.0,0.571991155384289,1.6671657741250306e-37,3.0993604109437005e-50,0.46604964767295154,6.186303387535984e-38
1900-01-01 00:02:18.715,0.0,0.0,0.492080670072639,6.225296665910327e-90,2.308530038416035e-245,0.0,0.5289902121166741,4.3696978275045e-57,0.0,0.3461156901202094,3.0526870665082227e-59,1.556247605154988e-56,0.0,0.0,0.21016106707818813,0.0
1900-01-01 00:02:20.856,0.0,0.1367302654587918,0.0,0.0,0.22512704309648154,0.2828618759978842,4.6331341912708123e-88,0.3094690458493772,1.5848846127131685e-146,0.0,0.0,0.0,0.0,0.0,1.0195152530496425e-120,0.7369478078982992
1900-01-01 00:02:21.185,1.0314146905031958e-87,0.0,2.6828057346703366e-35,1.8460111299237278e-134,3.234548178918425e-73,0.0,7.58762825149143e-39,4.279462619027802e-103,1.104076395835028e-143,1.3069917910669194e-52,2.2772712619208066,1.0920761335892623e-29,2.6836327810347072e-86,5.1315175121806715e-26,2.014311313778052e-57,0.0
1900-01-01 00:02:21.578,0.0,5.282102654262352e-22,0.0,4.0325468087005616e-86,0.24290129473925204,1.3944673949112875e-57,0.0,0.0,0.0,0.0,0.2932497234204428,0.0,0.0,0.0,0.1531547989688762,1.045375096044952
1900-01-01 00:02:23.485,0.08155866965702087,0.13937288475235485,0.0,0.0,1.8097305270237558e-63,0.7238013157716434,0.0,2.290799891460154e-50,4.550924101390942e-24,0.0,0.14160346393210774,0.6666441248312911,0.0,0.0,2.3689923191941666e-100,1.561509988881259e-57
1900-01-01 00:02:25.089,2.7091827151945117e-71,0.19626447007116393,0.0,1.059202047462764e-46,0.0,0.0,0.0,0.0,0.0,4.661162055143379e-30,2.3198779478938876e-28,1.4561042365003716,0.0,0.0,0.0,3.650999654985476e-46
1900-01-01 00:02:27.854,7.947608326934287e-79,0.3871563522930477,0.0,2.586056280156691e-44,0.6330315503571041,6.45173986955584e-88,0.0,0.28505998329215415,1.6953826356030726e-34,0.0,9.731445016610348e-105,0.0005553003657333494,8.594730508482955e-24,3.8037861448701367e-28,0.0,0.21220589715804908
1900-01-01 00:02:28.634,5.067150375881566e-31,0.898965413950518,0.0,8.538335606489176e-33,2.5716515296761036e-47,3.6434234737619874e-22,0.0,0.0,3.728248810282729e-38,5.81642011983256e-112,5.824170720764973e-96,0.0,1.232358185247866e-69,4.193795117781646e-122,2.1861303396916474e-41,0.21235651679412546
1900-01-01 00:02:30.008,3.297143412063152e-101,1.1245212470510848,0.0,1.268204652052917e-47,4.255522654560804e-15,1.8772990927660767e-52,7.237369037078816e-28,0.0,0.8177820281944412,2.7401202173340772e-76,3.342537694436367e-96,0.0,0.0,6.991379389567457e-123,2.119727566477067e-84,8.182556085406594e-129
1900-01-01 00:02:30.246,0.0,0.0,1.7259116733550468e-94,0.43443623652969293,2.7965309811994064e-88,0.8172840040867545,2.242341020838943e-30,5.075737906403964e-64,5.601012434934783e-79,2.5905029195523187e-81,2.4884007197665103e-76,9.869901308146405e-81,1.673220154533737,7.267903416085865e-75,7.293924803337196e-112,0.0
1900-01-01 00:02:30.771,2.444040372107693e-179,0.7081564795538594,0.0,0.0,0.3364753697434226,9.066147176999481e-105,0.0,0.0,0.2221132276644236,1.0682375977327405e-108,5.425406330543388e-105,0.0,0.0,3.149606888253478e-119,1.1786369784477557e-68,7.987878165966782e-118
1900-01-01 00:02:31.742,2.9366831814648427e-56,0.0,0.0,1.6975844071380752,1.7168448127375223e-63,0.0,1.3685052598776075e-67,1.5812996606309453e-17,0.2639013954636254,0.0,2.4330888587401742e-20,2.7343845590261177e-48,0.3947331462473215,3.4830420993222364e-128,0.0,2.4050139744182456e-57
1900-01-01 00:02:34.457,0.362762970371012,0.0,1.962553671553429e-60,4.4457766834507144e-57,4.031359238532907e-77,0.0,0.5986946102512432,0.0,0.0,1.898927538429368,0.0009809089435347269,2.448295633316059e-106,0.0,0.0,1.2487431049959907e-63,0.0
1900-01-01 00:02:35.934,1.769949336741916e-41,0.9526060463895909,0.0,1.4302579365858236e-43,0.0,0.3100157873462327,0.0,0.34628882134853617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2626320187188143e-11
1900-01-01 00:02:37.997,2.7176896468892273e-62,1.0508005298257663,0.0,0.6976551192690542,4.134297845526725e-105,4.929902355788755e-74,0.0,0.3352955287399885,0.0,4.21200662755102e-28,0.0,0.0,0.0,0.0,0.0,0.0010865293726445287
1900-01-01 00:02:39.115,0.4026575637149962,2.1878071245356084e-279,0.0,1.0550115161463732e-100,1.0265583630544795e-20,0.0,0.5757035956880112,1.5293545889016168e-149,7.541689114106004e-60,0.36300173106779576,7.0187042502193e-72,2.3264336083426284e-10,1.2649038627956416e-87,1.480618878739835,6.747389454879581e-125,1.5838435698642989e-301
1900-01-01 00:02:39.682,3.753185553908966e-69,0.8002488400959594,0.0,3.629217367462508e-13,0.0,1.7702050737694038e-08,0.0,0.7282589479211186,6.009323349170482e-74,9.85906383e-315,0.0,0.0,6.873585085467707e-23,0.0,0.0,0.6878692651637849
1900-01-01 00:02:41.214,0.49278125191980876,0.0,0.0,0.0,1.3699399516946712e-59,3.244833921093889e-33,0.7293094065688273,0.20383685851880007,1.3463523914951723e-91,1.0614952967171052,4.15226613407532e-120,1.2516327040776648e-76,7.501215774470907e-63,0.39150754924718545,5.667791477632576e-138,0.0
1900-01-01 00:02:42.365,7.273405895702709e-107,0.9888452698434479,0.0,0.3786716511536274,7.60147710640141e-55,6.421076880210962e-88,0.0,1.7681291166613056e-93,0.7076434626992086,0.0,0.0,0.0,7.4156805883686414e-96,0.0,2.407834949336782e-131,1.2456750629888666e-14
1900-01-01 00:02:43.607,0.003198838821114215,0.0,0.0,0.47365869528803606,0.0,0.0,6.245687533645988e-22,2.0666504456273364e-94,1.3895358886787699e-09,0.30160144218099966,0.0,0.0,0.7122535648064253,0.42017434544581905,0.45165214486299843,0.0
1900-01-01 00:02:43.831,3.3901693935017225e-135,0.7086595224627389,0.0,0.0,7.782966877557982e-39,0.0,3.2096052538875166e-55,4.926777027101802e-303,1.5165071535169241,1.833196946432714e-130,0.0,0.0,2.2668341825767426e-111,0.0,0.0,4.1285488959117914e-29
1900-01-01 00:02:46.917,0.8839705729212345,0.0,0.0,3.197009758409207e-51,0.253132696789427,1.9053586240358068e-114,1.1599125184263917e-19,0.0,3.0319134747385543e-45,0.1613179284458506,1.3850116245956184e-94,0.4131531113155016,0.5761852108308547,1.804416600376552e-60,0.0,7.173657085248639e-72
1900-01-01 00:02:47.602,0.0,0.8722395161667384,0.0,0.0,4.1292233231930895e-24,5.120183242880288e-295,1.6395344369717206e-29,0.340881057736239,0.9454564477225265,3.442839583735267e-110,7.626992867563334e-53,1.0219605121573564e-77,8.876960197134053e-76,4.717296234931702e-93,0.0,3.421365811143251e-79
1900-01-01 00:02:49.679,8.41872545123877e-21,1.202966306122271e-76,0.0,0.36756160308360536,2.9005278750837026e-29,0.0,0.0,0.21418846689839713,0.0,0.41400448749091906,0.0,6.585501697481825e-43,6.018845074701465e-26,8.26832491615776e-17,1.6948599880326883e-70,0.4161623868681775
1900-01-01 00:02:57.051,0.0,0.7716883766309804,0.0,9.524523763608672e-100,0.0,0.0,0.0,8.00787206351677e-122,0.0,0.0,0.0,2.3344297157698987e-136,0.0,0.0,0.0,0.4228113200465316
1900-01-01 00:02:57.566,1.6427528292807e-35,0.0,1.1649483948239021,2.6306027713200683e-49,0.0,0.0,0.0,1.900251855728014e-22,3.6489017751176365e-08,1.2402601227250711e-89,0.0,2.767129641564598e-38,0.0,1.1382049490241007e-121,2.332250510006104e-92,0.0
1900-01-01 00:03:02.252,6.158315840508797e-58,0.0,9.292444844927404e-42,0.0,0.0,0.0,1.3315855085206224e-68,8.619655785890792e-21,2.4127221534681275e-61,5.265482547707432e-116,3.652009216963828e-77,7.336919351722438e-50,2.69286551321044,0.13163142534803285,9.32949459928507e-54,0.0
1900-01-01 00:03:03.795,2.3820210877736226e-56,0.0,0.24282046718532832,1.411864630109658e-64,1.4152119406719915e-85,0.0,2.855548920019717e-34,0.0,3.489591284596901e-90,8.363306880989266e-26,4.1657926958984584e-18,0.0,2.5982122690364363e-91,1.1592153762882427,1.2765172841324823,2.0393560834142162e-97
1900-01-01 00:03:07.332,1.4485504921553494e-76,0.0,0.0,1.0505522972827832e-43,0.0,3.4155957694497866e-164,9.343423436188087e-22,0.0,0.0,1.6562276462394447e-78,2.033676635205594,6.1641197640748e-131,1.23209369474883e-40,1.2659111714107704e-55,1.625651952261302e-64,0.2386183551786895
1900-01-01 00:03:15.908,0.0,6.938307337512098e-12,0.0,0.2629687602660816,0.0,1.5091182181053105e-87,0.0,0.0,1.0994224433999114,0.0,0.0,0.0,0.0,0.0,0.0,4.300443057771106e-08
1900-01-01 00:03:18.033,1.1149899133612073e-45,0.6793998792321057,0.0,0.0,0.0,0.3460286484737466,0.0,1.266721662631175e-57,2.612362853478312e-21,0.0,0.30085930389533544,1.025894300794533e-40,0.0,0.0,0.0,5.834571182491847e-104
1900-01-01 00:03:20.989,0.0,0.4821660984835977,0.0,0.4788608912398451,0.0,0.5432615679975228,7.944505272493277e-108,0.0,0.0,0.0,0.0,1.3533301454616886e-110,0.0,0.0,3.777632873193304e-133,2.7413003677852985e-133
1900-01-01 00:03:23.628,2.743036846845026e-78,0.8766536044129195,0.0,2.726430657362158e-44,0.0,1.2195301926086595e-34,0.0,0.0,2.8178005733247127e-59,0.0,0.0,0.0,0.2784876674682605,5.860744444463077e-26,3.1721324614076964e-68,2.069424863269569e-62
